"STATISTIC","Statistic Label","TLIST(M1)","Month","C02583V03135","NACE Group","UNIT","VALUE"
"RSM07","Turnover generated by Online Sales","202112","2021 December","45","Motor trades (45)","%","17.7"
"RSM07","Turnover generated by Online Sales","202112","2021 December","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.6"
"RSM07","Turnover generated by Online Sales","202112","2021 December","4719","Department stores (4719)","%","6.8"
"RSM07","Turnover generated by Online Sales","202112","2021 December","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202112","2021 December","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202112","2021 December","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202112","2021 December","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202112","2021 December","V3970","All retail businesses","%","9.7"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1320","All retail businesses, excluding motor trades","%","6.3"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","7.1"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1340","Retail sale of food (4711,4721 to 4729)","%","3.1"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","10.4"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","7.6"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","9.8"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","14.5"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","9.3"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","17.5"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","7.1"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1411","Online or Mail Order","%","86.3"
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202112","2021 December","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202201","2022 January","45","Motor trades (45)","%","2"
"RSM07","Turnover generated by Online Sales","202201","2022 January","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.5"
"RSM07","Turnover generated by Online Sales","202201","2022 January","4719","Department stores (4719)","%","7.7"
"RSM07","Turnover generated by Online Sales","202201","2022 January","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202201","2022 January","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202201","2022 January","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202201","2022 January","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202201","2022 January","V3970","All retail businesses","%","5.6"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1320","All retail businesses, excluding motor trades","%","7.1"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","8"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1340","Retail sale of food (4711,4721 to 4729)","%","3.2"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","11.9"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","8.3"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","13.6"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","25"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","13.8"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","16.6"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6.5"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1411","Online or Mail Order","%","83.1"
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202201","2022 January","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202202","2022 February","45","Motor trades (45)","%","1.3"
"RSM07","Turnover generated by Online Sales","202202","2022 February","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.7"
"RSM07","Turnover generated by Online Sales","202202","2022 February","4719","Department stores (4719)","%","8.3"
"RSM07","Turnover generated by Online Sales","202202","2022 February","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202202","2022 February","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202202","2022 February","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202202","2022 February","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202202","2022 February","V3970","All retail businesses","%","4.5"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1320","All retail businesses, excluding motor trades","%","5.9"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","6.5"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1340","Retail sale of food (4711,4721 to 4729)","%","3.2"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","9.2"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","7"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","6"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","8.6"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","10.1"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","14.4"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6.4"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1411","Online or Mail Order","%","68.4"
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202202","2022 February","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202203","2022 March","45","Motor trades (45)","%","2"
"RSM07","Turnover generated by Online Sales","202203","2022 March","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.7"
"RSM07","Turnover generated by Online Sales","202203","2022 March","4719","Department stores (4719)","%","9.4"
"RSM07","Turnover generated by Online Sales","202203","2022 March","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202203","2022 March","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202203","2022 March","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202203","2022 March","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202203","2022 March","V3970","All retail businesses","%","5"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1320","All retail businesses, excluding motor trades","%","6.3"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","6.8"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1340","Retail sale of food (4711,4721 to 4729)","%","3.3"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","9.7"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","7.7"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","7"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","10.4"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","11.3"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","15.4"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","4.6"
"RSM07","Turnover generated by Online Sales","202203","2022 March","X1411","Online or Mail Order","%","85.7"
